Id,Speed (km/h),Position,Distance
17.0,14.4,127.0,4.0
18.0,28.8,195.0,8.0
19.0,14.4,75.0,4.0
20.0,7.2,86.0,2.0
23.0,3.6,166.0,1.0
24.0,25.2,151.0,7.0
25.0,14.4,273.0,4.0
15.0,10.8,135.0,3.0
32.0,10.8,141.0,3.0
22.0,21.6,192.0,6.0
11.0,7.2,126.0,2.0
1.0,21.6,248.0,6.0
2.0,40.230000000000004,231.0,12.0
3.0,18.0,201.0,5.0
4.0,7.2,158.0,2.0
5.0,14.4,170.0,4.0
6.0,3.6,159.0,1.0
7.0,14.4,157.0,4.0
8.0,18.0,188.0,5.0
9.0,0.0,215.0,0.0
12.0,40.230000000000004,173.0,12.0
13.0,14.4,143.0,4.0
16.0,3.6,119.0,1.0
17.0,14.4,127.0,4.0
18.0,32.4,194.0,9.0
19.0,10.8,75.0,3.0
20.0,10.8,87.0,3.0
23.0,7.2,166.0,2.0
24.0,28.8,152.0,8.0
25.0,10.8,273.0,3.0
15.0,7.2,136.0,2.0
32.0,10.8,141.0,3.0
22.0,25.2,191.0,7.0
11.0,10.8,127.0,3.0
1.0,21.6,248.0,6.0
2.0,39.6,231.0,11.0
3.0,18.0,201.0,5.0
4.0,7.2,158.0,2.0
5.0,18.0,170.0,5.0
6.0,3.6,159.0,1.0
7.0,18.0,156.0,5.0
8.0,21.6,187.0,6.0
9.0,7.2,214.0,2.0
12.0,40.230000000000004,173.0,12.0
13.0,18.0,143.0,5.0
16.0,3.6,119.0,1.0
17.0,14.4,127.0,4.0
18.0,25.2,194.0,7.0
19.0,10.8,75.0,3.0
20.0,7.2,87.0,2.0
23.0,7.2,166.0,2.0
24.0,32.4,152.0,9.0
25.0,10.8,273.0,3.0
15.0,7.2,136.0,2.0
32.0,10.8,141.0,3.0
22.0,28.8,190.0,8.0
11.0,10.8,127.0,3.0
1.0,21.6,248.0,6.0
2.0,39.6,231.0,11.0
3.0,14.4,201.0,4.0
4.0,7.2,158.0,2.0
5.0,18.0,170.0,5.0
6.0,0.0,158.0,0.0
7.0,14.4,156.0,4.0
8.0,21.6,187.0,6.0
9.0,7.2,214.0,2.0
12.0,40.230000000000004,172.0,13.0
13.0,18.0,143.0,5.0
16.0,3.6,119.0,1.0
17.0,14.4,127.0,4.0
18.0,28.8,193.0,8.0
19.0,14.4,74.0,4.0
20.0,7.2,87.0,2.0
23.0,7.2,166.0,2.0
24.0,32.4,152.0,9.0
25.0,10.8,273.0,3.0
15.0,7.2,136.0,2.0
32.0,10.8,141.0,3.0
22.0,25.2,190.0,7.0
11.0,10.8,127.0,3.0
1.0,18.0,248.0,5.0
2.0,39.6,232.0,11.0
3.0,14.4,201.0,4.0
4.0,7.2,158.0,2.0
5.0,25.2,169.0,7.0
6.0,0.0,158.0,0.0
7.0,14.4,156.0,4.0
8.0,21.6,186.0,6.0
9.0,7.2,214.0,2.0
12.0,40.230000000000004,171.0,14.0
13.0,28.8,143.0,8.0
16.0,7.2,119.0,2.0
17.0,14.4,128.0,4.0
18.0,25.2,193.0,7.0
19.0,14.4,74.0,4.0
20.0,7.2,87.0,2.0
23.0,7.2,166.0,2.0
24.0,32.4,153.0,9.0
25.0,10.8,273.0,3.0
15.0,10.8,135.0,3.0
32.0,18.0,140.0,5.0
22.0,28.8,189.0,8.0
11.0,7.2,127.0,2.0
1.0,21.6,249.0,6.0
2.0,39.6,232.0,11.0
3.0,14.4,201.0,4.0
4.0,7.2,158.0,2.0
5.0,25.2,169.0,7.0
6.0,3.6,158.0,1.0
7.0,21.6,155.0,6.0
8.0,25.2,185.0,7.0
9.0,7.2,214.0,2.0
12.0,40.230000000000004,171.0,14.0
13.0,28.8,142.0,8.0
16.0,7.2,119.0,2.0
17.0,14.4,128.0,4.0
18.0,28.8,192.0,8.0
19.0,18.0,73.0,5.0
20.0,3.6,87.0,1.0
23.0,7.2,166.0,2.0
24.0,25.2,153.0,7.0
25.0,10.8,273.0,3.0
15.0,14.4,134.0,4.0
32.0,18.0,140.0,5.0
22.0,28.8,189.0,8.0
11.0,7.2,127.0,2.0
1.0,18.0,249.0,5.0
2.0,40.230000000000004,233.0,12.0
3.0,14.4,201.0,4.0
4.0,3.6,158.0,1.0
5.0,25.2,169.0,7.0
6.0,3.6,158.0,1.0
7.0,21.6,155.0,6.0
8.0,25.2,185.0,7.0
9.0,7.2,214.0,2.0
12.0,40.230000000000004,172.0,14.0
13.0,32.4,142.0,9.0
16.0,7.2,119.0,2.0
17.0,10.8,128.0,3.0
18.0,28.8,192.0,8.0
19.0,21.6,73.0,6.0
20.0,3.6,87.0,1.0
23.0,10.8,165.0,3.0
24.0,21.6,153.0,6.0
25.0,10.8,273.0,3.0
15.0,14.4,134.0,4.0
32.0,18.0,140.0,5.0
22.0,32.4,188.0,9.0
11.0,7.2,127.0,2.0
1.0,18.0,249.0,5.0
2.0,40.230000000000004,234.0,12.0
3.0,10.8,201.0,3.0
4.0,7.2,159.0,2.0
5.0,25.2,169.0,7.0
6.0,7.2,157.0,2.0
7.0,21.6,155.0,6.0
8.0,25.2,185.0,7.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,172.0,14.0
13.0,25.2,142.0,7.0
16.0,10.8,118.0,3.0
17.0,10.8,128.0,3.0
18.0,28.8,192.0,8.0
19.0,21.6,73.0,6.0
20.0,0.0,86.0,0.0
23.0,14.4,165.0,4.0
24.0,18.0,153.0,5.0
25.0,7.2,273.0,2.0
15.0,18.0,133.0,5.0
32.0,21.6,139.0,6.0
22.0,36.0,188.0,10.0
11.0,7.2,128.0,2.0
1.0,10.8,248.0,3.0
2.0,40.230000000000004,234.0,12.0
3.0,3.6,200.0,1.0
4.0,7.2,159.0,2.0
5.0,21.6,169.0,6.0
6.0,14.4,156.0,4.0
7.0,25.2,154.0,7.0
8.0,25.2,184.0,7.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,171.0,16.0
13.0,14.4,141.0,4.0
16.0,10.8,118.0,3.0
17.0,10.8,128.0,3.0
18.0,28.8,192.0,8.0
19.0,18.0,74.0,5.0
20.0,10.8,85.0,3.0
23.0,14.4,165.0,4.0
24.0,18.0,153.0,5.0
25.0,7.2,273.0,2.0
15.0,18.0,133.0,5.0
32.0,21.6,139.0,6.0
22.0,36.0,188.0,10.0
11.0,3.6,127.0,1.0
1.0,10.8,248.0,3.0
2.0,40.230000000000004,235.0,13.0
3.0,3.6,200.0,1.0
4.0,7.2,159.0,2.0
5.0,25.2,168.0,7.0
6.0,18.0,156.0,5.0
7.0,25.2,154.0,7.0
8.0,21.6,184.0,6.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,171.0,15.0
13.0,10.8,141.0,3.0
16.0,10.8,118.0,3.0
17.0,7.2,128.0,2.0
18.0,25.2,192.0,7.0
19.0,14.4,74.0,4.0
20.0,14.4,85.0,4.0
23.0,14.4,165.0,4.0
24.0,21.6,154.0,6.0
25.0,10.8,274.0,3.0
15.0,18.0,133.0,5.0
32.0,21.6,139.0,6.0
22.0,36.0,187.0,10.0
11.0,0.0,126.0,0.0
1.0,10.8,248.0,3.0
2.0,40.230000000000004,235.0,12.0
3.0,7.2,201.0,2.0
4.0,10.8,160.0,3.0
5.0,25.2,167.0,7.0
6.0,18.0,156.0,5.0
7.0,21.6,154.0,6.0
8.0,21.6,184.0,6.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,170.0,14.0
13.0,0.0,140.0,0.0
16.0,14.4,117.0,4.0
17.0,10.8,129.0,3.0
18.0,25.2,191.0,7.0
19.0,14.4,74.0,4.0
20.0,14.4,85.0,4.0
23.0,14.4,165.0,4.0
24.0,21.6,154.0,6.0
25.0,10.8,274.0,3.0
15.0,18.0,133.0,5.0
32.0,25.2,139.0,7.0
22.0,36.0,187.0,10.0
11.0,0.0,127.0,0.0
1.0,7.2,247.0,2.0
2.0,40.230000000000004,236.0,13.0
3.0,3.6,201.0,1.0
4.0,7.2,159.0,2.0
5.0,25.2,167.0,7.0
6.0,18.0,156.0,5.0
7.0,25.2,153.0,7.0
8.0,25.2,183.0,7.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,169.0,16.0
13.0,0.0,140.0,0.0
16.0,14.4,117.0,4.0
17.0,10.8,129.0,3.0
18.0,25.2,191.0,7.0
19.0,18.0,73.0,5.0
20.0,18.0,85.0,5.0
23.0,10.8,165.0,3.0
24.0,21.6,154.0,6.0
25.0,10.8,274.0,3.0
15.0,18.0,133.0,5.0
32.0,25.2,139.0,7.0
22.0,39.6,186.0,11.0
11.0,0.0,127.0,0.0
1.0,7.2,248.0,2.0
2.0,40.230000000000004,236.0,12.0
3.0,3.6,201.0,1.0
4.0,7.2,159.0,2.0
5.0,25.2,167.0,7.0
6.0,21.6,156.0,6.0
7.0,21.6,153.0,6.0
8.0,28.8,183.0,8.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,168.0,15.0
13.0,3.6,140.0,1.0
16.0,14.4,117.0,4.0
17.0,14.4,129.0,4.0
18.0,25.2,191.0,7.0
19.0,18.0,73.0,5.0
20.0,18.0,85.0,5.0
23.0,10.8,165.0,3.0
24.0,25.2,155.0,7.0
25.0,7.2,274.0,2.0
15.0,18.0,133.0,5.0
32.0,28.8,138.0,8.0
22.0,39.6,185.0,11.0
11.0,3.6,127.0,1.0
1.0,7.2,248.0,2.0
2.0,40.230000000000004,237.0,12.0
3.0,3.6,201.0,1.0
4.0,3.6,159.0,1.0
5.0,25.2,167.0,7.0
6.0,25.2,155.0,7.0
7.0,25.2,152.0,7.0
8.0,32.4,182.0,9.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,168.0,15.0
13.0,14.4,139.0,4.0
16.0,18.0,116.0,5.0
17.0,10.8,129.0,3.0
18.0,25.2,191.0,7.0
19.0,18.0,73.0,5.0
20.0,18.0,85.0,5.0
23.0,10.8,165.0,3.0
24.0,21.6,155.0,6.0
25.0,7.2,274.0,2.0
15.0,21.6,132.0,6.0
32.0,28.8,138.0,8.0
22.0,39.6,185.0,11.0
11.0,3.6,127.0,1.0
1.0,10.8,249.0,3.0
2.0,40.230000000000004,237.0,12.0
3.0,0.0,200.0,0.0
4.0,3.6,159.0,1.0
5.0,28.8,166.0,8.0
6.0,25.2,155.0,7.0
7.0,25.2,152.0,7.0
8.0,32.4,182.0,9.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,167.0,15.0
13.0,14.4,139.0,4.0
16.0,18.0,116.0,5.0
17.0,7.2,129.0,2.0
18.0,25.2,191.0,7.0
19.0,18.0,73.0,5.0
20.0,21.6,84.0,6.0
23.0,7.2,165.0,2.0
24.0,21.6,155.0,6.0
25.0,7.2,274.0,2.0
15.0,25.2,131.0,7.0
32.0,32.4,137.0,9.0
22.0,40.230000000000004,184.0,12.0
11.0,3.6,127.0,1.0
1.0,10.8,249.0,3.0
2.0,40.230000000000004,238.0,12.0
3.0,0.0,200.0,0.0
4.0,0.0,158.0,0.0
5.0,32.4,166.0,9.0
6.0,25.2,155.0,7.0
7.0,28.8,151.0,8.0
8.0,36.0,181.0,10.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,167.0,14.0
13.0,18.0,138.0,5.0
16.0,18.0,116.0,5.0
17.0,7.2,129.0,2.0
18.0,28.8,190.0,8.0
19.0,18.0,73.0,5.0
20.0,18.0,84.0,5.0
23.0,3.6,166.0,1.0
24.0,18.0,155.0,5.0
25.0,7.2,274.0,2.0
15.0,21.6,131.0,6.0
32.0,32.4,136.0,9.0
22.0,40.230000000000004,184.0,12.0
11.0,7.2,127.0,2.0
1.0,10.8,249.0,3.0
2.0,40.230000000000004,238.0,12.0
3.0,0.0,200.0,0.0
4.0,0.0,158.0,0.0
5.0,36.0,165.0,10.0
6.0,21.6,155.0,6.0
7.0,28.8,150.0,8.0
8.0,36.0,181.0,10.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,165.0,15.0
13.0,18.0,138.0,5.0
16.0,18.0,116.0,5.0
17.0,7.2,129.0,2.0
18.0,21.6,191.0,6.0
19.0,18.0,72.0,5.0
20.0,18.0,83.0,5.0
23.0,3.6,166.0,1.0
24.0,14.4,155.0,4.0
25.0,7.2,274.0,2.0
15.0,25.2,130.0,7.0
32.0,28.8,136.0,8.0
22.0,40.230000000000004,183.0,12.0
11.0,3.6,127.0,1.0
42.0,6.9230769230769225,27.0,1.0
1.0,10.8,249.0,3.0
2.0,39.6,238.0,11.0
3.0,3.6,200.0,1.0
4.0,3.6,158.0,1.0
5.0,36.0,165.0,10.0
6.0,18.0,155.0,5.0
7.0,28.8,150.0,8.0
8.0,32.4,181.0,9.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,165.0,14.0
13.0,21.6,137.0,6.0
16.0,21.6,115.0,6.0
17.0,7.2,129.0,2.0
18.0,25.2,190.0,7.0
19.0,18.0,72.0,5.0
20.0,18.0,83.0,5.0
23.0,3.6,166.0,1.0
24.0,10.8,154.0,3.0
25.0,7.2,274.0,2.0
15.0,28.8,129.0,8.0
32.0,32.4,135.0,9.0
22.0,39.6,183.0,11.0
11.0,3.6,127.0,1.0
42.0,0.0,26.0,0.0
1.0,7.2,248.0,2.0
2.0,39.6,238.0,11.0
3.0,3.6,200.0,1.0
4.0,0.0,158.0,0.0
5.0,39.6,164.0,11.0
6.0,21.6,154.0,6.0
7.0,32.4,149.0,9.0
8.0,32.4,181.0,9.0
9.0,3.6,214.0,1.0
12.0,40.230000000000004,166.0,12.0
13.0,25.2,136.0,7.0
16.0,18.0,115.0,5.0
17.0,10.8,129.0,3.0
18.0,28.8,189.0,8.0
19.0,18.0,71.0,5.0
20.0,18.0,82.0,5.0
23.0,7.2,165.0,2.0
24.0,10.8,154.0,3.0
25.0,7.2,274.0,2.0
15.0,25.2,129.0,7.0
32.0,28.8,135.0,8.0
22.0,39.6,183.0,11.0
11.0,3.6,127.0,1.0
42.0,0.0,26.0,0.0
1.0,3.6,248.0,1.0
2.0,39.6,239.0,11.0
3.0,3.6,200.0,1.0
4.0,0.0,158.0,0.0
5.0,36.0,164.0,10.0
6.0,18.0,155.0,5.0
7.0,32.4,149.0,9.0
8.0,32.4,180.0,9.0
9.0,3.6,213.0,1.0
12.0,39.6,166.0,11.0
13.0,25.2,135.0,7.0
16.0,18.0,115.0,5.0
17.0,7.2,128.0,2.0
18.0,25.2,189.0,7.0
19.0,18.0,71.0,5.0
20.0,18.0,82.0,5.0
23.0,3.6,166.0,1.0
24.0,10.8,154.0,3.0
25.0,7.2,274.0,2.0
15.0,25.2,130.0,7.0
32.0,32.4,134.0,9.0
22.0,39.6,182.0,11.0
11.0,7.2,128.0,2.0
42.0,0.0,26.0,0.0
1.0,0.0,247.0,0.0
2.0,40.230000000000004,240.0,12.0
3.0,3.6,200.0,1.0
4.0,3.6,159.0,1.0
5.0,39.6,163.0,11.0
6.0,18.0,155.0,5.0
7.0,28.8,150.0,8.0
8.0,32.4,179.0,9.0
9.0,3.6,213.0,1.0
12.0,36.0,166.0,10.0
13.0,21.6,136.0,6.0
16.0,14.4,115.0,4.0
17.0,7.2,128.0,2.0
18.0,28.8,188.0,8.0
19.0,21.6,70.0,6.0
20.0,21.6,81.0,6.0
23.0,0.0,166.0,0.0
24.0,10.8,154.0,3.0
25.0,7.2,274.0,2.0
15.0,28.8,130.0,8.0
32.0,36.0,133.0,10.0
22.0,40.230000000000004,181.0,12.0
11.0,7.2,128.0,2.0
42.0,0.0,26.0,0.0
1.0,0.0,247.0,0.0
2.0,40.230000000000004,241.0,12.0
3.0,3.6,200.0,1.0
4.0,3.6,159.0,1.0
5.0,39.6,162.0,11.0
6.0,18.0,155.0,5.0
7.0,28.8,150.0,8.0
8.0,32.4,179.0,9.0
9.0,7.2,213.0,2.0
12.0,32.4,166.0,9.0
13.0,25.2,136.0,7.0
16.0,18.0,114.0,5.0
17.0,3.6,128.0,1.0
18.0,28.8,188.0,8.0
19.0,18.0,70.0,5.0
20.0,25.2,80.0,7.0
23.0,0.0,166.0,0.0
24.0,10.8,154.0,3.0
25.0,7.2,274.0,2.0
15.0,25.2,130.0,7.0
32.0,32.4,133.0,9.0
22.0,40.230000000000004,180.0,12.0
11.0,7.2,128.0,2.0
42.0,0.0,26.0,0.0
1.0,3.6,246.0,1.0
2.0,39.6,241.0,11.0
3.0,7.2,199.0,2.0
4.0,3.6,159.0,1.0
5.0,39.6,162.0,11.0
6.0,14.4,155.0,4.0
7.0,28.8,149.0,8.0
8.0,32.4,178.0,9.0
9.0,7.2,213.0,2.0
12.0,28.8,166.0,8.0
13.0,28.8,135.0,8.0
16.0,14.4,114.0,4.0
17.0,3.6,128.0,1.0
18.0,25.2,188.0,7.0
19.0,18.0,70.0,5.0
20.0,21.6,80.0,6.0
23.0,0.0,166.0,0.0
24.0,14.4,155.0,4.0
25.0,3.6,274.0,1.0
15.0,25.2,129.0,7.0
32.0,32.4,133.0,9.0
22.0,40.230000000000004,180.0,12.0
11.0,7.2,128.0,2.0
42.0,0.0,26.0,0.0
1.0,3.6,246.0,1.0
2.0,40.230000000000004,242.0,12.0
3.0,7.2,199.0,2.0
4.0,3.6,159.0,1.0
5.0,36.0,162.0,10.0
6.0,10.8,156.0,3.0
7.0,28.8,149.0,8.0
8.0,36.0,178.0,10.0
9.0,7.2,213.0,2.0
12.0,28.8,166.0,8.0
13.0,32.4,134.0,9.0
16.0,21.6,113.0,6.0
17.0,0.0,127.0,0.0
18.0,25.2,188.0,7.0
19.0,21.6,69.0,6.0
20.0,21.6,80.0,6.0
23.0,0.0,166.0,0.0
24.0,14.4,155.0,4.0
25.0,3.6,274.0,1.0
15.0,25.2,128.0,7.0
32.0,36.0,132.0,10.0
22.0,40.230000000000004,179.0,13.0
11.0,7.2,128.0,2.0
42.0,0.0,26.0,0.0
1.0,7.2,246.0,2.0
2.0,39.6,242.0,11.0
3.0,10.8,198.0,3.0
4.0,0.0,158.0,0.0
5.0,36.0,161.0,10.0
6.0,14.4,155.0,4.0
7.0,32.4,148.0,9.0
8.0,36.0,177.0,10.0
9.0,7.2,213.0,2.0
12.0,28.8,165.0,8.0
13.0,32.4,134.0,9.0
16.0,25.2,112.0,7.0
17.0,0.0,127.0,0.0
18.0,25.2,188.0,7.0
19.0,21.6,69.0,6.0
20.0,25.2,79.0,7.0
23.0,0.0,166.0,0.0
24.0,14.4,155.0,4.0
25.0,7.2,275.0,2.0
15.0,25.2,128.0,7.0
32.0,32.4,132.0,9.0
22.0,40.230000000000004,179.0,13.0
11.0,7.2,128.0,2.0
42.0,0.0,26.0,0.0
1.0,7.2,246.0,2.0
2.0,39.6,242.0,11.0
3.0,7.2,199.0,2.0
4.0,3.6,157.0,1.0
5.0,32.4,161.0,9.0
6.0,14.4,155.0,4.0
7.0,32.4,148.0,9.0
8.0,39.6,177.0,11.0
9.0,7.2,213.0,2.0
12.0,32.4,164.0,9.0
13.0,36.0,133.0,10.0
16.0,28.8,111.0,8.0
17.0,0.0,127.0,0.0
18.0,21.6,188.0,6.0
19.0,25.2,68.0,7.0
20.0,28.8,79.0,8.0
23.0,0.0,166.0,0.0
24.0,10.8,155.0,3.0
25.0,7.2,275.0,2.0
15.0,28.8,128.0,8.0
32.0,36.0,131.0,10.0
22.0,40.230000000000004,178.0,13.0
11.0,0.0,127.0,0.0
42.0,0.0,26.0,0.0
1.0,7.2,246.0,2.0
2.0,39.6,242.0,11.0
3.0,7.2,199.0,2.0
4.0,7.2,156.0,2.0
5.0,32.4,161.0,9.0
6.0,18.0,154.0,5.0
7.0,28.8,148.0,8.0
8.0,39.6,176.0,11.0
9.0,7.2,212.0,2.0
12.0,32.4,164.0,9.0
13.0,40.230000000000004,131.0,12.0
16.0,28.8,111.0,8.0
17.0,0.0,127.0,0.0
18.0,21.6,188.0,6.0
19.0,28.8,67.0,8.0
20.0,28.8,79.0,8.0
23.0,0.0,166.0,0.0
24.0,7.2,154.0,2.0
25.0,7.2,275.0,2.0
15.0,28.8,128.0,8.0
32.0,39.6,130.0,11.0
22.0,40.230000000000004,177.0,13.0
11.0,0.0,127.0,0.0
42.0,0.0,26.0,0.0
1.0,7.2,246.0,2.0
2.0,39.6,242.0,11.0
3.0,7.2,199.0,2.0
4.0,10.8,155.0,3.0
5.0,32.4,161.0,9.0
6.0,18.0,153.0,5.0
7.0,32.4,147.0,9.0
8.0,39.6,176.0,11.0
9.0,7.2,212.0,2.0
12.0,36.0,162.0,10.0
13.0,40.230000000000004,130.0,13.0
16.0,32.4,110.0,9.0
17.0,0.0,127.0,0.0
18.0,18.0,188.0,5.0
19.0,25.2,67.0,7.0
20.0,28.8,79.0,8.0
23.0,0.0,166.0,0.0
24.0,7.2,154.0,2.0
25.0,7.2,275.0,2.0
15.0,32.4,127.0,9.0
32.0,40.230000000000004,129.0,12.0
22.0,40.230000000000004,177.0,13.0
11.0,0.0,127.0,0.0
42.0,3.7500000000000004,25.0,1.0
1.0,7.2,246.0,2.0
2.0,36.0,242.0,10.0
3.0,7.2,199.0,2.0
4.0,14.4,154.0,4.0
5.0,28.8,161.0,8.0
6.0,18.0,153.0,5.0
7.0,32.4,147.0,9.0
8.0,39.6,175.0,11.0
9.0,7.2,212.0,2.0
12.0,32.4,162.0,9.0
13.0,40.230000000000004,130.0,13.0
16.0,32.4,110.0,9.0
17.0,0.0,128.0,0.0
18.0,21.6,187.0,6.0
19.0,25.2,67.0,7.0
20.0,28.8,79.0,8.0
23.0,3.6,165.0,1.0
24.0,3.6,154.0,1.0
25.0,7.2,275.0,2.0
15.0,28.8,127.0,8.0
32.0,40.230000000000004,128.0,12.0
22.0,40.230000000000004,176.0,13.0
11.0,0.0,127.0,0.0
42.0,3.6,25.0,1.0
1.0,10.8,246.0,3.0
2.0,36.0,242.0,10.0
3.0,7.2,199.0,2.0
4.0,14.4,154.0,4.0
5.0,28.8,161.0,8.0
6.0,21.6,152.0,6.0
7.0,32.4,146.0,9.0
8.0,36.0,175.0,10.0
9.0,10.8,211.0,3.0
12.0,36.0,161.0,10.0
13.0,40.230000000000004,130.0,12.0
16.0,36.0,109.0,10.0
17.0,0.0,128.0,0.0
18.0,21.6,186.0,6.0
19.0,21.6,67.0,6.0
20.0,32.4,78.0,9.0
23.0,3.6,165.0,1.0
24.0,3.6,154.0,1.0
25.0,7.2,275.0,2.0
15.0,28.8,126.0,8.0
32.0,40.230000000000004,127.0,13.0
22.0,40.230000000000004,175.0,14.0
11.0,0.0,127.0,0.0
42.0,3.6,25.0,1.0
1.0,10.8,246.0,3.0
2.0,36.0,243.0,10.0
3.0,7.2,199.0,2.0
4.0,14.4,154.0,4.0
5.0,32.4,160.0,9.0
6.0,25.2,151.0,7.0
7.0,32.4,146.0,9.0
8.0,39.6,174.0,11.0
9.0,10.8,211.0,3.0
12.0,39.6,161.0,11.0
13.0,40.230000000000004,130.0,12.0
16.0,36.0,109.0,10.0
17.0,0.0,128.0,0.0
18.0,25.2,185.0,7.0
19.0,21.6,67.0,6.0
20.0,32.4,78.0,9.0
23.0,0.0,165.0,0.0
24.0,7.2,155.0,2.0
25.0,7.2,275.0,2.0
15.0,28.8,126.0,8.0
32.0,40.230000000000004,127.0,13.0
22.0,40.230000000000004,175.0,13.0
11.0,3.6,128.0,1.0
42.0,7.2,25.0,2.0
1.0,14.4,245.0,4.0
2.0,32.4,243.0,9.0
3.0,7.2,199.0,2.0
4.0,14.4,155.0,4.0
5.0,32.4,160.0,9.0
6.0,28.8,149.0,8.0
7.0,32.4,146.0,9.0
8.0,39.6,174.0,11.0
9.0,7.2,212.0,2.0
12.0,39.6,161.0,11.0
13.0,40.230000000000004,130.0,12.0
16.0,28.8,110.0,8.0
17.0,0.0,128.0,0.0
18.0,25.2,185.0,7.0
19.0,21.6,67.0,6.0
20.0,28.8,78.0,8.0
23.0,0.0,165.0,0.0
24.0,7.2,155.0,2.0
25.0,7.2,275.0,2.0
15.0,28.8,125.0,8.0
32.0,40.230000000000004,127.0,12.0
22.0,40.230000000000004,175.0,13.0
11.0,0.0,128.0,0.0
42.0,7.2,25.0,2.0
1.0,10.8,245.0,3.0
2.0,36.0,244.0,10.0
3.0,3.6,199.0,1.0
4.0,18.0,154.0,5.0
5.0,36.0,159.0,10.0
6.0,28.8,148.0,8.0
7.0,32.4,145.0,9.0
8.0,36.0,174.0,10.0
9.0,7.2,212.0,2.0
12.0,36.0,161.0,10.0
13.0,40.230000000000004,129.0,12.0
16.0,32.4,109.0,9.0
17.0,0.0,128.0,0.0
18.0,25.2,185.0,7.0
19.0,25.2,67.0,7.0
20.0,28.8,77.0,8.0
23.0,0.0,165.0,0.0
24.0,3.6,154.0,1.0
25.0,7.2,275.0,2.0
15.0,28.8,125.0,8.0
32.0,40.230000000000004,126.0,13.0
22.0,40.230000000000004,175.0,13.0
11.0,3.6,128.0,1.0
42.0,7.2,25.0,2.0
1.0,14.4,244.0,4.0
2.0,32.4,244.0,9.0
3.0,7.2,198.0,2.0
4.0,18.0,154.0,5.0
5.0,32.4,159.0,9.0
6.0,28.8,148.0,8.0
7.0,32.4,145.0,9.0
8.0,39.6,173.0,11.0
9.0,10.8,211.0,3.0
12.0,39.6,160.0,11.0
13.0,40.230000000000004,129.0,12.0
16.0,32.4,109.0,9.0
17.0,0.0,128.0,0.0
18.0,28.8,184.0,8.0
19.0,28.8,66.0,8.0
20.0,28.8,77.0,8.0
23.0,0.0,165.0,0.0
24.0,0.0,154.0,0.0
25.0,0.0,274.0,0.0
15.0,32.4,124.0,9.0
32.0,40.230000000000004,126.0,13.0
22.0,40.230000000000004,174.0,13.0
11.0,7.2,128.0,2.0
42.0,10.8,24.0,3.0
1.0,18.0,243.0,5.0
2.0,36.0,245.0,10.0
3.0,10.8,198.0,3.0
4.0,21.6,154.0,6.0
5.0,28.8,159.0,8.0
6.0,28.8,148.0,8.0
7.0,36.0,144.0,10.0
8.0,39.6,173.0,11.0
9.0,10.8,211.0,3.0
12.0,36.0,160.0,10.0
13.0,40.230000000000004,128.0,12.0
16.0,32.4,108.0,9.0
17.0,7.2,127.0,2.0
18.0,28.8,183.0,8.0
19.0,32.4,65.0,9.0
20.0,28.8,77.0,8.0
23.0,0.0,165.0,0.0
24.0,0.0,154.0,0.0
25.0,0.0,274.0,0.0
15.0,36.0,123.0,10.0
32.0,40.230000000000004,126.0,13.0
22.0,40.230000000000004,174.0,13.0
11.0,3.6,128.0,1.0
42.0,10.8,24.0,3.0
1.0,14.4,243.0,4.0
2.0,32.4,245.0,9.0
3.0,10.8,198.0,3.0
4.0,21.6,153.0,6.0
5.0,28.8,159.0,8.0
6.0,32.4,147.0,9.0
7.0,36.0,143.0,10.0
8.0,39.6,172.0,11.0
9.0,10.8,211.0,3.0
12.0,36.0,159.0,10.0
13.0,40.230000000000004,126.0,14.0
16.0,36.0,107.0,10.0
17.0,10.8,126.0,3.0
18.0,28.8,183.0,8.0
19.0,32.4,64.0,9.0
20.0,32.4,76.0,9.0
23.0,0.0,165.0,0.0
24.0,0.0,154.0,0.0
25.0,0.0,274.0,0.0
15.0,39.6,122.0,11.0
32.0,40.230000000000004,126.0,13.0
22.0,40.230000000000004,173.0,13.0
11.0,0.0,127.0,0.0
42.0,10.8,24.0,3.0
1.0,21.6,242.0,6.0
2.0,32.4,245.0,9.0
3.0,14.4,197.0,4.0
4.0,25.2,152.0,7.0
5.0,32.4,158.0,9.0
6.0,32.4,147.0,9.0
7.0,36.0,143.0,10.0
8.0,39.6,172.0,11.0
9.0,10.8,211.0,3.0
12.0,36.0,158.0,10.0
13.0,40.230000000000004,125.0,15.0
16.0,39.6,106.0,11.0
17.0,10.8,126.0,3.0
18.0,32.4,182.0,9.0
19.0,32.4,64.0,9.0
20.0,32.4,76.0,9.0
23.0,0.0,165.0,0.0
24.0,7.2,153.0,2.0
25.0,0.0,274.0,0.0
